block_number,tx_hash,log_index,user,amount_raw,amount_tokens
41654597,0x48495a912fd2799d7902f9b08eb4c40e5a44a725d0e8b91a16608774872ed9ce,865,0x708621fea6a3e127f775886f4fcc5a7edc6cc736,168,0.000168
41655280,0xde6ddacce5c398e38623619a3b021957dadd4db8c38a958e4af1055a07c830eb,249,0xbb8fb8fe5198f25d117c0e7b1b9c8260cb19c3c0,1500248,1.500248
41655421,0xc3e47fa9505f9ee0bcf6b5544870819e74cab8d9e142d10f564e1334f3127047,463,0xfa246b498c56d340baae3955eb7c5f751f4d1c43,34760587,34.760587
41655597,0xcbb650b03d3325463ed70516dbb2831143c372dfda59743438945d34f6585b1c,3,0xe6093f848c9e8aa4e5fdd56cc745cc63b058c01f,41716,0.041716
41655932,0x732846b99f5a670b30850caeff44f85750cdf68d47495cc28d7cb7ba7a20f2a2,950,0x07ba1b451bc00a27ad89888cb0d3d97f6155a83e,276082,0.276082
41656883,0x86a71fe4425587c1b86759e67155be4f6c5f071af99aa03a5c5581f3f225ee3a,384,0x2887c29c9957a6a3591876122d59c5c8742d1cb0,535121,0.535121
41657406,0x3cf04ef681b81fae152c7b64fe97972e3ec892cb9f2c78f81d7a05be436f6582,294,0x85e1e69c7839c4c5199dca4c6d46cbb52726ac48,442758,0.442758
41658790,0x2b48bb580d29e91569e82e08361d53b033083d96f19651f8460faba3e6d65f39,680,0x0ff65f3c24c1410c34ccef7b888d19736a036665,1462,0.001462
41659009,0xf65d90c1c275a20eec2f5ba34a5a24bd3d36917f85db798e509f46538211a6f5,656,0x0c16397be49d5226566c42bfb07dbd36e23a0b3a,42036,0.042036
41659389,0x695dd55bc54e31983989d8b237579250257367a8797adff8c0b24fd9e33a6e7e,624,0xaa210be3ad797fd8a82013cda2be574784932920,3676,0.003676
41659594,0x1d492cbe7192ce41f573459e478f93a522ec3ee4d8e71437c95a021ba3c34202,519,0x4389c066c481232f778e7f180d1682d3b421550b,883,0.000883
41661186,0x48561e714346a9f8ba6f69109fe3451d2c92a5e6e8261f20c6fb58bfeb10e122,519,0xd5a9e01ef1a21f776bce7cc7f1384b677c0e2564,231795,0.231795
41663943,0xe3d2cd687da7add9d4c5e706e6bd6267c8b8e7351c11c49e2b5f423bf80ff46f,341,0x36693fd5fcfe40cb21438c4e1ec8088d4b89ad1c,2848,0.002848
41664311,0xfbdf7afd97ef697de2e7ec194740df9b3f2a51382458f38242c727d90fb5477c,272,0xbb63203fa253b667f1d8d591954f5a14ba5613e2,840,0.00084
41665210,0xc32647a0413d8a074068dc772a1a1f5ceed930112e442087655ff208653579bb,525,0x06067ef02b2d1794b33fb51eb5e58fccabbd1a47,19,1.9e-05
41665248,0x05eebdb69fef03c7dbcc3204e79798ed3c90b88999429ba042b375cb79745cce,221,0x61765e19c63300b1cbad737885f8e2de384d66fc,1010,0.00101
41666188,0x4a28c22a608d33dc161d5065e847958316c9616a8674372512e1d0ec59ef7485,896,0xe57c3dc8c3069243307f218e7d67ec94664e03b7,23,2.3e-05
41668827,0x3ca1f017a01f19ed61ec587451ab840169c4e3b000e9820f8456c5fd9caf41ba,275,0x7994bdf209070b8602a27299135095ec3dc39577,483,0.000483
41669471,0xf9d48d5744c872a5496424abe2130b2e569e7c5387a5e78f838fdaf80e351dfa,879,0x98934dc3d0df56afaf61bd6a85bd7ed0a7eae901,31240,0.03124
41669722,0x2ce0a3b2488d6714ef1fa8a1078b9334b367213b9fa91d58d92b1c44c028f258,573,0x96c2eb3f363bb35f6d85995b3d11115ccf46055f,17589438,17.589438
41670457,0x65c763e086f73fab07b26cbd6c212347dab61fd1326653675c0e298151f7f849,1542,0xbf092cec658a3137e76228b14492f80d70f121d7,11003665,11.003665
41671367,0xcc64eb36df2c8227997f8d4a0ba171719e5488174f7a60964f7ffebad26d0d59,582,0x2dd70fde21f40ab16efc7730647589e37ab3a20c,1151440,1.15144
41672996,0x51f6bf62e421f2b2df8fe1e2dac597e0ad402029dda9c8cb0577bbadd591f41e,534,0xfebc1cbdf62415553e5f0e1c08e89990acbd75d7,256,0.000256
41673473,0x804fae5c2b476873a24d1e17364d7852a9a54d0e25d6da00849fb94bdbf3ce4f,89,0x6c6320318aa33315f0212a3ea85caf02e5c930b3,3863635,3.863635
41675111,0xa2e893f6a51d8a141e17b1be72fd4f674a352f139f65e0657cf22a9dbade59a6,1495,0xe7fdfc5fa1559e482dfff7dfd2ef8c6c24d42baf,26352919,26.352919
41675462,0xf3df23d4dc0557892b3bf3a13e734e69e054d1126e4de65cb2726722daa19049,587,0x076958b9075f0b6d287a92a194e3ce836f3cf3b8,2748042,2.748042
41675522,0xca6b37472a3140a3f50d29f691a71264e7c21c642a8fc62312f22616717f1afc,640,0x553276ff2623863a4d79672014020efdbe3d9204,6937244,6.937244
41675600,0xe1ea48e251d2db0a5f4927eae40eea891370939e2b8a340852b67d838a7d3b1e,1006,0x28b7fd46cd32a6fb0036bc00f5fe81aa61eb0d99,406171,0.406171
41675847,0x37c61e57ebfe5c294a7da1231b5537305ed940e5c09cf87a6ea296dd38c192e6,322,0x70c2de31d2654736a7d38e7068dd26473aa26dc5,288,0.000288
41676030,0xefd8d1efabad13e847f0c2e6fc653f48525326f0f066b993879ce011d62afa75,313,0x1cd73e9c791c7eb79e6e4deac3b58ffb0b7ff692,523843,0.523843
41676863,0xb6a66e648d8883c6eb87c97bd13d9e155595fad5a3385d647c5636a5515ea6df,2077,0x955658da2861606d9c5afb1b855741deba07c800,265,0.000265
41677603,0xd62b6c287c1eb3036aa21483cfc54b94c32dbd2e1cc9ae72405da248890b4de4,99,0x6b671cfa2619790c861fd3b4b3cb3ae5a78ee3fc,185,0.000185
41678174,0x68f56988ca050ad208b33ee71631ac1a145f6f9c24dfec2dfc886dc8e042e14e,360,0x199c619177005091b8a5e4c3e96ea692dfae4fa8,1269070,1.26907
41678331,0xc815b76216290078cb38a57149ef51aa368302f0e2a2c74d7538ef110b8a44b1,955,0xbc2beda5feabcf6d491a6c00497cdec240c47645,11280,0.01128
41678336,0x63dc67c8c9abb146aaead3298b756e958c96eb3f15e47235a59ef4d52daad028,141,0xee32ccf3c9974d005179468e201ce65167f81e44,1825737,1.825737
41678343,0x9138ce8fe6beb0a046434680b5322e36f9fbd26efabd887c525da95cc7d53f71,189,0x83369f87d0a589aae93bb1a5b30a83ab97b6a155,351688,0.351688
41679740,0xa191616b6b684b164a6c4097aef59bcb79dbe9f1338f8fd66f8d97e583b6b36c,1625,0x7d441c0ccef30d445d0a45ce1ed94959a2d3dc99,68,6.8e-05
41680445,0x2d67b117e803f93a656df77a0e519cba3f914c44f54811d04cb4fdf7f89c8cab,1055,0xeaa1ebe3c45ba296193b7aa16d9c5db5fdfbc437,173,0.000173
41680534,0x9a89a699b3fee1c2673ddd31daae5ff37facb3c50c4debfc40301e14be61fd43,114,0x5f287abf0ce358e3cc313e03351a7c9a95ce606d,218683,0.218683
41680950,0xa60f3c21e4541b9323d22c4954f809393e40c52e253e1f70439ee28684cdf775,394,0xab26948a79979d909dba135087871c0a6b40b443,350,0.00035
41681278,0x23d7b6f0c7bcd77e34256479ef14564dd324d7ce8192eef6350468ed6d9e9d85,790,0xf58d15f9913829e1b61e92399dc77b082e6825a1,8,8e-06
41683216,0xaf58b0213730d5060fc467b2d08599bbb9ca2b006fceba0f038ab33f10855952,50,0x9283064cfb97f375c7a0a99142fd087d22cf9c51,149219,0.149219
41683639,0x24cbfd4ae603917d9e8a69f35de74fa20c8d43af287df3f4902b22e1ebcd39de,30,0xd05524c36e114b20f6d20f26f3de3695badf9db6,254865,0.254865
41685237,0x28f95406109dca64e605a264725ef7b2edcf95ea3f9900cdb0e85c9934724309,1324,0xd258251b8305948fba404b5738f7e98979c6b2f1,7,7e-06
41688342,0xfb6ab4c72ba5a5558838f97732346e579446cdb946a8ce209403ed505c02e9c2,153,0x84a4fc0938089b7a864b8f1be324737fcdb717b0,447706,0.447706
41689086,0xa83f9297087c282080d269e1910db38bd8a133781a7190a0ddd47d7be0e00cd8,100,0x35d527c6af6621dfc46f7ccce92948d49cf1fe27,0,0.0
41693958,0x93fc7ece4d3d55929c27ca03b3aeaa2f39559c6313a184f82161a68771625192,1472,0x7dee5b10375937752e7ab01b8b55311b85c4fe96,1102249,1.102249
41694190,0x10b69b93cb3c322f944b6965ef75c7dd31f1eec217d198dfe98d9d192778fa3d,1388,0x248aaf6f50ee889a55604903e62a54ab04b2a651,137519,0.137519
41694525,0x69a5d762f8dc6b6f4a5cb71439e78cc18ef3a59910915a39fdcea6f7489e5cdc,402,0x8f6ba914cf0047d1240afcc0b17c84f72dbb82ca,1679419,1.679419
41695803,0x4e9367920c9fe1f26d7cc7312f7710a6bb9cb3553b67b4d86978cf249960b735,564,0x792399b43432d3bcfe4174f444f23d59a9d33347,0,0.0
41696030,0xc17faf63cf3ff892db403c85fcce5d5143399f9fc6e03764ac7c2ce2dd2a5c03,570,0x9dc552a659d48c4479e2231e56a9f93161483ee8,5229,0.005229
41696840,0xefe23a850c2a20bbe55e995a4db4f90e2acbb8a21e72a00855e35ebbd5a98dfd,1466,0x850bf9b96e5e8be2a12209477349f997a7aa16e3,485,0.000485
41697743,0xce5ab6d3d0993adca369d2f9ee3c6211040a693c5a8be843809d8720100aec66,497,0x07ba1b451bc00a27ad89888cb0d3d97f6155a83e,138091,0.138091
41698177,0x8d7bafaa7e267795e881608fb52d50d27e82fbba0c22538e45d87a99bb6eec82,641,0xc4130e106837730560b534d64d488a502096fded,2505,0.002505
41699371,0xa69059f6fedf5fac1d07dc12b718ce405878099c80bd727517f4b94862caf0cb,678,0xa331fbac8451b88d77bce34a97e81c0b94924f8b,104070,0.10407
41699441,0xd4db83d8b2ce4e136481d003ace7a2c18ee219ee01fb244b88cb6bb5165b7bea,626,0x51650dd894fbf72b26eaed3de455c3a74467d573,47224,0.047224
41699822,0xdff8234abab4cd5e410b66042d7b07f12626bae3301a28bfc4f453eba915b5fc,47,0xbafff883d367688bee0bb37ea4e8e29a0232f246,160,0.00016
41700313,0x51f69ef187ee909831d10c42fb676b2b5e8beb588a5f1c158ab014194e388823,748,0x6d35c41634d3c51a293483e5fa174a9eab94a1ae,137074,0.137074
41702667,0x780d806db0a271f3fed6aeb259f088ca1ad39ee41061e3cd53174218faaf4200,563,0xbd80aeb54807efd97f8ccf2c37d656d4d0d77b7a,1009628,1.009628
41702738,0x065d2e1c5528cedf9a49f67c526ae4a62604c75fb783b8a7b3db76e5d993d3ae,1086,0xb762620284cecfe51f4e0ed5ad8509b9f586e4ae,3965,0.003965
41704975,0x4157c74e315bd2b31cfa28b558826229f23e7c7c0f3206a1558ff24e429b927f,550,0x497e247a0cc698891fdb472d17e08f5743063f48,5915,0.005915
41705189,0x98a7fd4859be80241fa0777510a73fcf0844807da5f7fddc3985f14293f48ee2,822,0x1e2799e0071e535468097e04ad23b9fe3ae5a6a5,3580667,3.580667
41706045,0xf4ec4170ca7f598a93d3079c30f7d7ce677f032901ac9d6a2d70cba46e4027f9,226,0xa05b4661da708183cab6fc8a8d2e2e1900363b95,286340,0.28634
41707311,0xc0dbf17f3c0f031b5ea6529379d4071b872ae9af23a072b0891688b253b88369,419,0x0ff29f2b54a0004f4354b28ab9b25b6f97238475,25,2.5e-05
41708038,0x8019fa88908c3cf0152097bb2f707f0f16bf0619aa1605484739835d08a00206,743,0x5eede1c45e4401d7d95e55446dad71b511328534,128430,0.12843
41708420,0xaf25d66d8c5a247063e1ad1db935df396da18ac5e20da247fd5ccb8f5fc9e367,2045,0xbb63203fa253b667f1d8d591954f5a14ba5613e2,210,0.00021
41713715,0x32897bf9d40f64fad7ac0515b15e9d00f04436d1c6e772c9845aa730bab6904c,133,0x739899b4698e931b688b3d3e5017c2f96c7f0104,363762,0.363762
41714740,0x40a1f096b8a0ed14ef9277dbd19b7ecaeed13ff7001e31ec0f9240fbe20cd81c,2185,0xe7fdfc5fa1559e482dfff7dfd2ef8c6c24d42baf,26364823,26.364823
41715434,0x4cb76808e3d124e3d0ca8fb1b3cb1f81e152d16e8b30a036b9429a877041e294,312,0x09cd6679698d84d8d3d93c4ad5865241acd274b5,174555,0.174555
41717293,0x4730e425c44dbcd69ca28f61ab5bae32b2d9ffd72ec9cbba4aa2dbf984c2e702,80,0x32bc5a5d9b0323c8ecca77785c4eb83516cca120,976431,0.976431
41717878,0x4b989df806d9c8fab691587f919b090d87b66f31984e5751ae286b01310e451d,388,0xc71c530ce7f94c809d893f7315062bd79dafae98,1701440,1.70144
41717975,0x57769e62f8b7a7e5d0b4e20d21b9fd748607397ed64984745f2ca3c4dbf10f1e,214,0x85e1e69c7839c4c5199dca4c6d46cbb52726ac48,295172,0.295172
41718104,0x21f326cfc1afb22b5cd947feafa186f278e843520295edf4aaaf79e3d6e3a983,192,0x4389c066c481232f778e7f180d1682d3b421550b,1766,0.001766
41720266,0xdb74280f3b0d85a836e8f5e64938608591aca3cadc9abc59089d2b319f41286e,143,0x80c2be179b3f35c7e54584eaffc26a3464c5aa9d,39372,0.039372
41720447,0xa445b6cc94a512f6dac21009dba2183878a6847fc0a13e2db908e492aed7eca5,57,0xc8728ae130381eb77fc9a8b715564b00e83e19df,16202,0.016202
41720660,0xb23ebdda2a28f9116031e02c5e68aa65c6790cc9cc8c1b474629eaf39d3f28b2,238,0x800417f1244bffb037f177f9fc8fe1ca822425ba,19656,0.019656
41720980,0x39b06e6c07095613a87cbd9151f017c25db8182c21161ee026c22321963afeca,257,0xdc335176f116bdffa26f8970159cc9c522d28778,709739,0.709739
41722970,0xbf17b4fc939ab583bbf98c6ca5496f158351a7f02df0c3f889a2361b4c934b58,491,0x3869bd1fa2583d927ee74a36b18b9a5c836af676,76205,0.076205
41723152,0x0983bdb9d25cbba88e9ae6d59e5bd7bcf9edff8c5910aa476a276695c4ff2a3d,796,0x076958b9075f0b6d287a92a194e3ce836f3cf3b8,2749261,2.749261
41723202,0x8f573e4e602a32272705ac1e544b7852208ac24c63ad1a2733d60bc1d78de655,1316,0x553276ff2623863a4d79672014020efdbe3d9204,6940348,6.940348
41724236,0x5af0540be036e6e70025eec7e056ea33b21b4b72732fea31b9b088a01f594d8b,537,0x6534efd9bfe50e65dcdd1ea07f6003ce8bcd123e,208,0.000208
41724570,0x403bc4b50a81c1af810156ef78b88b0c1d7c784827a6055437525f42a7a35e4b,624,0xe16be042f9433779909a972669be3a2003956348,290728,0.290728
41726191,0x6acf77bda4c7bf2059c6a77952cf97bc1a4c8279bed9e92d22324962d280c88f,248,0xe47d7a76b66c5073d98644c5135d5d291098d6d7,89019,0.089019
41726772,0x2316c2463ae1bedfeda84f57d81ac45d950782ff6185bc0f3f6d02bfb3628397,94,0x2258d18f3a89a9ef3a1e2f248156d15a287c7789,2424,0.002424
41729910,0xb6a594299d2003b738cc55cd5996d3fd81537784e3157b6eda0b3bc2590b0a3f,407,0x054b25c678957ced8b2bc25040adc2f05d11acb4,6,6e-06
41730571,0x731e6531f857f28a2a6a79b4fb47f6f3fb314c28b3df9a66f9393bafa1cfc3ae,534,0xf58d15f9913829e1b61e92399dc77b082e6825a1,4,4e-06
41730888,0xcfdd32584443d80f0c81e53917303bbb9dae41c418b5890b09cfb37714dc9756,654,0x622098ad109636b0577bfdae19c21ee4a4b38a2f,262170,0.26217
41734703,0xa08de5eea9353503a6de3694d318d408865b72b01aa29ab10e5935ee5ce8333b,574,0xe1b09a55e6ae737074ca1f14fb3910b929ef2c17,1,1e-06
41734716,0x0af93856139d0933c14665b64be4b2688510fcf815170ee4682d1062e579bc35,1237,0xe1b09a55e6ae737074ca1f14fb3910b929ef2c17,0,0.0
41737768,0xeedb7bf4e57c8979ee8287b0c516da55fe03c3d5eced971ba7ab0739d5d3ac18,1138,0xaa5ad4b1a60e9c615909e00323b2243c029af3a3,109687,0.109687
41738376,0x541eaae45b4a39d07d33681f21f032a141bb2b8fd1d7ec437e6ce106e022b7ae,485,0x0e85c18f81a8e45d1514c1f23ee2a202114a245f,124433,0.124433
41738738,0x30b70833c5fa6bc1dd405c90015dc05b1b826b13fa7ab9e5755231034e13017d,885,0x248aaf6f50ee889a55604903e62a54ab04b2a651,137580,0.13758
41738869,0x86c1e0d03b76d12040dc21a55e1af3ca5428f8a24baa1bd07a80eff9a80e79a7,931,0xcbfebfe0943d0e92e5ef4a84a7427964d88cc9fb,14,1.4e-05
41739013,0xd5ae638429d938f48eb72dcd7bafe26620c790c13c12e6d588452974b3c5c2f2,1080,0x4bbf4715de7c86f67467974b41af320ef8d58d58,186926,0.186926
41740012,0x811bf054adea55de807e3c3c9195aeb5ab2990bc1a7124676ae29e5808e46690,381,0x8f6ba914cf0047d1240afcc0b17c84f72dbb82ca,1680165,1.680165
41740528,0xd254904b2ec7297bce2a1b489e7ca70ac731afd7b479d32201b8b6aae51a1c02,381,0x98934dc3d0df56afaf61bd6a85bd7ed0a7eae901,15620,0.01562
41740863,0xc131df85b627dd361c762025f807a78edd9022aacfaa60810c086b501c3df29a,247,0x61d6b0a3898a635194166cc6dcaf7405a0d8f51d,97044,0.097044
41741176,0x47834090ed9b9477dd14a31889e7bd6b1dce436550731faf9130ce2f639df402,765,0xef65f6cc8acd21cf16812dcbbfcbcbb3566b1b9e,467,0.000467
41741534,0x89715db763b7f6e378b2a923aa7ff72b9d4879674b165b84255f6686e41eba74,252,0x07ba1b451bc00a27ad89888cb0d3d97f6155a83e,138190,0.13819
41746554,0x65bd50a5ea0c358e267faf9eecee717c27a416892ac89ab835396f750b256ddb,902,0xff2e7d259d7da485959a350d42d196e1fe9a4569,12,1.2e-05
41746848,0x391af2e79fe1812ef7911cc83ada7246d313633cff7ad62fb1cf5c4884dca467,643,0xd1216b0eebb0e48e6117c75b4b7d527043cae3a2,65430,0.06543
41747059,0x01f5f045d3d6cf0be9fb224d83206d9894ccd97ede7842e1e00fa100bda1c986,1054,0x0ff65f3c24c1410c34ccef7b888d19736a036665,2924,0.002924
41747507,0xc326bb8f7d12dc050ee79d4467d2df74225ba082de08c9c5c63bc48dc88f537f,377,0xaa210be3ad797fd8a82013cda2be574784932920,1838,0.001838
41747607,0x52807880637b8dfb0f296c6da8f3c416c5f95ef2588bd8627c0c319ea42b517d,514,0xaa210be3ad797fd8a82013cda2be574784932920,0,0.0
41749745,0x105ee6ffa46e0e1f4460b1145027abdde696fcbc135b3236f13228eacd9ab28b,61,0x3a0fc6fc452150f0f6b2f7a3925f901824490fc9,1173993,1.173993
41750202,0x8211b086d4f218fa14ab6957ff432c054164de5e59f7b603a3193a04cc0521f1,58,0x1031d16fbaa0e01be0d2c2e798fa50ecb78543ac,27713201,27.713201
41750807,0x4dbd5c00ecd860b29a99c0c7d131fd56eb0d9e731c61c8197c7b59ab1f14234f,206,0xfaef6189f6134752dc60145007928fc7b25fb24c,4747749,4.747749
41752157,0xe7f8f71924d4ecb1605478895e162e5afedae5902794677169d2bdfd4b5c704d,768,0x4cecdd6bd69e40c66d9b60be0f188d03e7132bae,612,0.000612
41754725,0x4c2839e8fdf8b7b582efa4aaebaa7a36326cf4703de489c4f57fce2ea283ad51,471,0x78082d8db5a648e92950c3ebd9867edc7cccd19f,0,0.0
41755656,0xe697f0e57168c9318cad3848cc841d53ef7cd37df442a715850f2e8d5ecea79f,857,0xb3e1b74963301d2ebd72eceae539007c3aff3424,43322,0.043322
41755945,0x63aecee460480b28e76f2291e44d3bddc0375b12929f184bc13cc1a9842d0586,356,0x9a2fed1871a32636cb5f7b2c837998bd1f1b9cb9,9414,0.009414
41757279,0x493b88961687f089396b1183b8d804912e542092add54c174ee7a624b149974a,891,0x2d04fe94b94acb1f18a3f7f6c5bf4aa04e935895,25000000,25.0
41758116,0x199dc6a8fc09c2e533e74c86190b0ae3cc39deb2771c1ae8d3331f0d6dd87c75,67,0xc22e97801ed1aa3cfbbb40b251773d8917249a82,116151,0.116151
41758437,0x3a871098c98cf27d49c0f71b0c88e08a25b6963e9dc62dd3cbff8d50e74e4ebe,99,0x553276ff2623863a4d79672014020efdbe3d9204,6943503,6.943503
41758683,0x332521ac5ed1f97288ba1ab94c09965e71e945b7e9161ed70245d1bfac1122b7,34,0x2e0051ab84ba8736f66460c7b9abde715af15be1,1578316,1.578316
41758790,0x25f1ca7e76bcc4b4ed103aaac78df10146298d7162fd0c56418122b1cf21a045,557,0x5b0d96281798005bfc88dfd0aae0c35512288e41,54,5.4e-05
41759305,0x190c55bf7dbee623966797876b89019a325e426de88affbd98eb51ef7f605be8,743,0x570f35a9c06631a9b506ccfe531a9a89995fc699,20913,0.020913
41759330,0x543fcf0b6549c6ce5e2d6fb0390957c30f6501107cef9a6153cbbfbcd1d925d9,117,0x570f35a9c06631a9b506ccfe531a9a89995fc699,0,0.0
41760491,0x83629c5cb00ee054bf9a791a778ef13b4dcc06a51101f9b70ec07ef76844ab7e,811,0xbc9b7e43bba0bff5d7c086aa81c11b1bb51ed84d,444368,0.444368
41761348,0x20a52476c0bd14823dbfd1ed3a9a22cbd1be2f6fc4c141c5d8857c1ede85effb,239,0x4555ddf20dd9091fa7aa7cefa426a14cbbab4876,1390173,1.390173
41761460,0x8e2bc5a15004aabbbec9d03072d9e4c05fd1aaa4f7b6a21bc996177f7a10e11a,397,0x706b1d1eac4f431f0633471b941528213ebba3ca,73235,0.073235
41762166,0x5f39340751d271e8a0a94360a30e353fbf945bbf39280fb48b5210cce90ce9be,487,0xe449720a782d1e98780bfe62cb57dc80bba64111,2968691,2.968691
41762267,0xb6b8583270b10c1a5a74db4ea26a54d482b5e30fd8f9a4f65e664185d531f782,309,0x4287771bf7736dcbebcb8c4f6e740de8ca511113,12,1.2e-05
41762276,0x93668dc969eecc4c2e3c30a2bbc61ca0cdf10c49f3a41037aa0cd0c5fc52fdb4,989,0x3b427f4f5c1d7b665aa6651a860b01aeaa10b2aa,10748,0.010748
41763648,0xc92debfd0e85ddd2681323ef7914935e44dbbbecfb5ae1602e38849350a19788,44,0x556843e39b01c9dbe6e127f55eeeaa1810ab2fba,540022,0.540022
41764082,0x3a1bfadc25a498e854a8347121f6bfa7ea50b061f6db9c30e4edd68e7b11724e,10,0x66841f6f720083b07f62e04c082b3f69809998bc,7313,0.007313
41764256,0x9aecf220af133a17eedb59fc018dc465d282176e6f1b37f75f018cf7b757e28a,55,0xe3daee5874fb91f57ff5985bb1c678a0038435da,233869,0.233869
41764509,0xa66567e5b86cf5a0be0c4c533f5c70ded75484ff1e24b11295c3acdbec01da43,98,0x8fc14cbbd7d2cc15dbe3ab511468439cd56bdff2,76324,0.076324
41764995,0xd65ab79af1cb5aa34f2c29ea2cba449dbfb7a1e635235ecb295de2f298da80aa,737,0xd52b11da5c295be35797b2017984fa657d54b5f2,16035000,16.035
41765071,0x74b43c3fd35b431168dd84c18f947939139c694e524be9ddf213db74ff608e0e,442,0xd52b11da5c295be35797b2017984fa657d54b5f2,0,0.0
41765616,0xbf73822549b1639cdb4ec13f9d416fa17affad0890444147860b98c2bfb9f8fd,793,0xe50cbfcef9c01baa220b9085d7457c52971a8959,40,4e-05
41766264,0x63f2a389d825646994d9ad1960001dbf6abe25a0eecaf744b28fb2eb6be4c11e,420,0x85b5594abfee34b56cbd4f07dd5ad5bca98b6190,464123,0.464123
41766565,0x35c188325c759da5ea645dee8ac7b6bdb93496ce4292196911be1c59b736e30a,136,0xea9493c12b1edbacd8eb06fc502cc56354979ada,504,0.000504
41767197,0xe0809110fe1151dbb409bd21ccd1dbbcd9a750bc28ecf0dc82e78373d110db52,216,0x9dc552a659d48c4479e2231e56a9f93161483ee8,3486,0.003486
41767612,0xa12c636fc69160dba839f7eaff7ed6df38034e13c047c3b4965a232e6740820e,460,0x421365eabf1feb9a71498d5feb3b047e838804a3,94797,0.094797
41767717,0x8960da2c68f974210f2c08d0d188206e191558857458c1172920baab040a35e4,279,0xec4adf1f263cfb230c9f642dc66e37936a98c7d2,95998,0.095998
41767925,0x467eb887e4a4b144bec2905c4cb321f5ba798a1f5f7dd4755b09dd1a0f9c59ad,433,0x26878c6598b53cff826750202411fd162ff5de1c,57469,0.057469
41768215,0xde6c717da4b2cf64ebb585540a4ef3582796415446c4ded5e0a24707b1cc7099,41,0x88694b773555b7aed2e912d84adc18847ac0697d,18332349,18.332349
41768302,0x4dcffee51d4fc91c1be725c676fe071028b79aa1072d925453cd49dfa10afa6c,789,0x1227046a727b121ae8820553f060b202a6418909,43,4.3e-05
41768962,0x43b0d15b15e0c42f1d40cb42f88ebd4f1c7ecefe6896d26c4e9d9a4c4d7785dd,103,0x28886bc9a83d2de56f3e38da3021065f95557e95,8,8e-06
41769010,0x6df4538dc8ee3fb9c52449efa28388d2fdd69c9b98af6e1e837621e4b7c1b128,398,0x03e7ab483ea1d177e4be2472bf16ca17b8cf280d,16485,0.016485
41769743,0xf9467718d23c59d3d948dc822ca5dca9539e7e3f47414187738f1923daeda589,9,0xaaafeb4c3973d9bb2b354ca3298e19f840f4f3cf,0,0.0
41772772,0x9ae689bbf4431ea6c24735aab7bbdfff13596a715a2720c923e617d8d79e0337,792,0xb7ea31615c6b948685b2adf3e1233e55ff2aef55,158,0.000158
41773097,0xbba49d312161743c06d66458580ce973bae8def3c71a0666985fa99beb62778d,3,0x5196c909d471502e5865edb0da3677b1f7c7af93,28,2.8e-05
41775200,0xc28c47e79db56593945e28adc06c5168518447d9aaaf54d15927279a0ae9c35c,970,0xa68176387a8a58814b780529df1d164d0904c9ec,28,2.8e-05
41775298,0x21daad2ff04701e475ca9847ae42bddfd4e9b0eedeace001344feeedde563655,109,0xf6730062ebd7f5919025a3bfc23133f7e8dd7821,26601,0.026601
41777675,0x4d478ddc91315ed1e1266192056130a59af3374c120f32d0491c900d8923e1a8,517,0x308e073cdd2c11c1acd6f7b904ce901def395532,9580,0.00958
41779331,0xcbbbcb042993dd3cb74dea83763d4c7811d51ebea5ec9a3a5a2d799d1b4835e4,310,0x248aaf6f50ee889a55604903e62a54ab04b2a651,137642,0.137642
41779541,0x925e87cee15423480be1f084857e5b58ada921ac7ed41d6efcc9f693551c3bca,701,0x7dee5b10375937752e7ab01b8b55311b85c4fe96,2206581,2.206581
41779621,0x62297b7feb1f8fbe210745d4506e3e9239fc4bcfd5342082993acff8b18c8c49,393,0x4bb3be59ff5c0be830cc07b626427c12ab525c62,101430,0.10143
41779727,0x9f1f159aa9d5ff5f1693587aecaffaae7182eb4d8b7de60f258c9d8b842b3d2b,630,0x464a46c1633fb58d3599b86268ac8acc8c47ec8b,255392,0.255392
41779887,0xda95ea5c6f6a3f81b0b6c7e1ebf49dbbdd64a3db8c05c275fdef668f20d8a23e,352,0x49df7697e44947081509307f9be8a669f29b3aca,109773,0.109773
41780145,0x75d2d666f6207b82740280611e554666202426ccbdd90e7d9c2eaa1cb6633eae,566,0xbec96bb2e01a010dfb9d1721de60ab9bb08fe6c1,1297979,1.297979
41780193,0xa366afefa42bf2147c7671787fe3769716a316e633cad0427cbd747de816b293,714,0xe7fdfc5fa1559e482dfff7dfd2ef8c6c24d42baf,26376809,26.376809
41780251,0x06a8283608723918085d62dcf89786175a3c0b5ba9bfad0fbd42da79de890a29,363,0xa070023f2b2a4c9ae60f58d72a1ad2aa5847a104,7,7e-06
41780271,0x7463c8f96f52c0323e46d5b503427dca7905642c1f2891f31b51f4232c9114a3,567,0x076958b9075f0b6d287a92a194e3ce836f3cf3b8,2750511,2.750511
41780974,0xfba3264df5bb032b0e205add33c1d1cfe9fd6d4bd2959e8e86a0295c0eadb84c,14,0xa84337eee3f3685ef18df1b6f7039f01e970056b,372149,0.372149
41781398,0x70b99ffcad516e3fcef2a989f29ced7522ff5b6cd1f0db6f43f5def5a407c846,39,0x5aaab77e9b3b13c509e7813533fdd5acdfd1ec9a,744257,0.744257
